,Model,Train,Question ID,Correct,Source,Topic,Labels,Case Study,Test Question,Num Choices,Num Correct,APDVS,CC1
6193,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,81,1,prep,other,None,1,0,4,1,0,1
6194,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,36.1,0,case_studies,aortic disorders,None,1,0,5,2,0,0
6195,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,30.2,0,case_studies,lower extremity arterial disease,None,1,0,5,3,0,0
6196,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,388,1,apdvs,lower extremity arterial disease,None,1,0,4,1,1,1
6197,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,69,1,abvm,venuous disease,None,0,0,4,1,0,1
6198,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,3aa,1,apdvs,lower extremity arterial disease, sq,0,0,4,1,1,1
6199,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,62,0,racs,aortic disorders,None,0,0,4,2,0,0
6200,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,428,1,case_studies,lower extremity arterial disease,None,0,0,2,1,0,1
6201,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,47.5,0,case_studies,venuous disease,None,1,0,4,4,0,0
6202,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,434,0,case_studies,aortic disorders,None,0,0,5,2,0,0
6203,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,38.1,0,case_studies,other,None,0,0,5,1,0,1
6204,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,20.4,0,case_studies,lower extremity arterial disease,None,1,0,4,1,0,1
6205,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,36.5,0,case_studies,aortic disorders,None,0,1,3,2,0,0
6206,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,54.1,1,case_studies,venuous disease,None,1,0,5,1,0,1
6207,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,42.4,1,case_studies,aortic disorders,None,0,1,5,1,0,1
6208,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,49.5,1,case_studies,venuous disease,None,1,0,3,1,0,1
6209,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,54.7,1,case_studies,venuous disease,None,1,1,3,1,0,1
6210,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,50.9,1,case_studies,venuous disease,None,0,0,5,5,0,0
6211,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,3a,1,apdvs,lower extremity arterial disease, lq,0,0,5,1,1,1
6212,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,57.2,1,case_studies,venuous disease,None,0,1,5,3,0,0
6213,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,47.4,0,case_studies,venuous disease,None,0,0,4,4,0,0
6214,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,15.5,0,case_studies,lower extremity arterial disease,None,1,0,5,2,0,0
6215,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,46.7,0,case_studies,venuous disease,None,0,1,5,1,0,1
6216,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,19,0,racs,venuous disease,None,0,0,4,2,0,0
6217,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,47.1,0,case_studies,venuous disease,None,0,0,4,1,0,1
6218,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,20.7,0,case_studies,lower extremity arterial disease,None,0,0,4,1,0,1
6219,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,37.2,0,case_studies,aortic disorders,None,1,1,4,1,0,1
6220,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,447,0,case_studies,lower extremity arterial disease,None,0,1,4,1,0,1
6221,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,58,0,racs,venuous disease,None,0,0,4,4,0,0
6222,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,407,0,case_studies,aortic disorders,None,0,0,4,1,0,1
6223,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,375,1,apdvs,aortic disorders,None,1,0,5,1,1,1
6224,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,38.8,0,case_studies,other,None,0,0,5,1,0,1
6225,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,67,0,racs,aortic disorders,None,0,0,4,2,0,0
6226,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,33.5,1,case_studies,other,None,0,0,4,1,0,1
6227,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,418,0,case_studies,aortic disorders,None,0,1,4,1,0,1
6228,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,52.4,0,case_studies,venuous disease,None,1,0,5,1,0,1
6229,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,33.1,0,case_studies,venuous disease,None,1,0,4,1,0,1
6230,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,23.3,0,case_studies,lower extremity arterial disease,None,1,0,7,1,0,1
6231,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,75,0,prep,other,None,1,0,4,1,0,1
6232,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,25,0,racs,venuous disease,None,0,1,4,2,0,0
6233,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,406,1,apdvs,endovascular surgery,None,0,0,4,1,1,1
6234,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,20.2,1,case_studies,lower extremity arterial disease,None,1,0,4,1,0,1
6235,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,11a,1,apdvs,aortic disorders, lq,1,0,5,1,1,1
6236,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,52.1,0,case_studies,venuous disease,None,1,0,5,2,0,0
6237,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,422,0,case_studies,aortic disorders,None,0,0,4,4,0,0
6238,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,35.5,0,case_studies,carotid disorders,None,1,0,5,1,0,1
6239,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,14.3,1,case_studies,lower extremity arterial disease,None,0,0,4,2,0,0
6240,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,53.1,1,case_studies,venuous disease,None,1,0,5,1,0,1
6241,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,20.6,0,case_studies,endovascular surgery,None,1,0,5,1,0,1
6242,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,4b,1,apdvs,lower extremity arterial disease, sq,1,1,4,1,1,1
6243,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,22.4,0,case_studies,lower extremity arterial disease,None,0,0,4,4,0,0
6244,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,50.2,0,case_studies,venuous disease,None,0,0,5,1,0,1
6245,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,394,1,apdvs,venuous disease,None,0,0,4,1,1,1
6246,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,18.2,0,case_studies,lower extremity arterial disease,None,1,1,4,2,0,0
6247,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,40.4,0,case_studies,other,None,0,0,5,4,0,0
6248,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,370,0,apdvs,carotid disorders,None,1,0,5,1,1,1
6249,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,18.9,0,case_studies,aortic disorders,None,1,0,5,1,0,1
6250,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,39.1,0,case_studies,venuous disease,None,1,0,7,3,0,0
6251,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,436,0,case_studies,aortic disorders,None,1,1,5,1,0,1
6252,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,55,0,racs,venuous disease,None,0,0,4,2,0,0
6253,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,36,0,racs,carotid disorders,None,0,0,4,2,0,0
6254,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,49.2,0,case_studies,venuous disease,None,0,0,4,1,0,1
6255,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,77,1,prep,lower extremity arterial disease,None,1,0,4,1,0,1
6256,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,368,0,apdvs,carotid disorders,None,1,0,5,1,1,1
6257,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,40.1,0,case_studies,venuous disease,None,1,0,5,2,0,0
6258,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,43.6,0,case_studies,venuous disease,None,1,0,5,1,0,1
6259,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,27.4,0,case_studies,lower extremity arterial disease,None,0,1,4,3,0,0
6260,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,390,1,apdvs,lower extremity arterial disease,None,0,0,5,1,1,1
6261,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,43.9,0,case_studies,venuous disease,None,1,0,6,1,0,1
6262,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,57.5,0,case_studies,venuous disease,None,0,0,3,2,0,0
6263,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,37,0,racs,lower extremity arterial disease,None,0,1,4,3,0,0
6264,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,41.9,0,case_studies,aortic disorders,None,1,0,7,5,0,0
6265,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,38.6,0,case_studies,other,None,0,0,5,1,0,1
6266,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,21,0,racs,aortic disorders,None,0,1,4,1,0,1
6267,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,42.2,1,case_studies,aortic disorders,None,0,0,4,1,0,1
6268,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,16.8,0,case_studies,aortic disorders,None,0,0,6,6,0,0
6269,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,49.8,0,case_studies,venuous disease,None,0,0,4,1,0,1
6270,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,43.2,1,case_studies,lower extremity arterial disease,None,1,0,4,1,0,1
6271,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,16.1,1,case_studies,other,None,1,0,4,1,0,1
6272,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,16.6,0,case_studies,endovascular surgery,None,0,0,5,2,0,0
6273,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,45.8,1,case_studies,lower extremity arterial disease,None,0,0,5,1,0,1
6274,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,41.2,0,case_studies,aortic disorders,None,1,0,5,2,0,0
6275,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,22.3,0,case_studies,lower extremity arterial disease,None,0,0,4,2,0,0
6276,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,420,0,case_studies,aortic disorders,None,0,0,5,3,0,0
6277,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,5a,1,apdvs,lower extremity arterial disease, lq,1,0,4,1,1,1
6278,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,28.4,0,case_studies,aortic disorders,None,1,0,4,1,0,1
6279,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,31.2,0,case_studies,aortic disorders,None,1,0,5,3,0,0
6280,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,369,1,apdvs,carotid disorders,None,1,0,5,1,1,1
6281,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,57,0,racs,other,None,0,0,4,3,0,0
6282,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,380,1,apdvs,lower extremity arterial disease,None,0,0,5,1,1,1
6283,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,43.8,0,case_studies,venuous disease,None,1,1,5,1,0,1
6284,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,57.3,0,case_studies,venuous disease,None,0,0,5,3,0,0
6285,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,15.3,0,case_studies,aortic disorders,None,0,1,5,2,0,0
6286,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,34.2,1,case_studies,lower extremity arterial disease,None,1,0,3,1,0,1
6287,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,23.4,1,case_studies,lower extremity arterial disease,None,1,0,3,1,0,1
6288,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,17,0,racs,aortic disorders,None,0,0,4,3,0,0
6289,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,3b,0,apdvs,lower extremity arterial disease, fu,1,0,5,1,1,1
6290,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,65,0,racs,aortic disorders,None,0,0,4,3,0,0
6291,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,410,1,case_studies,endovascular surgery,None,0,1,5,1,0,1
6292,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,48.7,0,case_studies,venuous disease,None,0,1,5,3,0,0
6293,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,54.11,0,case_studies,venuous disease,None,1,0,4,1,0,1
6294,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,35,0,racs,other,None,0,0,4,2,0,0
6295,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,22.2,1,case_studies,lower extremity arterial disease,None,0,0,4,3,0,0
6296,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,53,0,racs,other,None,0,1,4,4,0,0
6297,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,28,0,racs,other,None,0,0,4,3,0,0
6298,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,56.1,0,case_studies,venuous disease,None,1,0,5,1,0,1
6299,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,40.2,0,case_studies,venuous disease,None,1,0,5,4,0,0
6300,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,34,0,racs,other,None,0,1,4,2,0,0
6301,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,16,1,racs,other,None,0,0,4,4,0,0
6302,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,49.1,0,case_studies,venuous disease,None,1,0,4,4,0,0
6303,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,3ca,1,apdvs,lower extremity arterial disease, sq,1,0,5,1,1,1
6304,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,30.3,1,case_studies,endovascular surgery,None,0,0,5,1,0,1
6305,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,52.2,0,case_studies,venuous disease,None,1,0,4,2,0,0
6306,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,31.5,0,case_studies,aortic disorders,None,0,0,4,4,0,0
6307,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,49.3,0,case_studies,venuous disease,None,0,0,5,2,0,0
6308,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,48.6,0,case_studies,venuous disease,None,0,0,5,3,0,0
6309,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,27.8,0,case_studies,lower extremity arterial disease,None,1,0,5,1,0,1
6310,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,32.5,1,case_studies,aortic disorders,None,0,0,5,1,0,1
6311,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,51.3,1,case_studies,venuous disease,None,0,0,5,1,0,1
6312,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,74,0,prep,other,None,1,1,4,1,0,1
6313,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,17.2,1,case_studies,lower extremity arterial disease,None,1,0,6,1,0,1
6314,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,15.4,0,case_studies,lower extremity arterial disease,None,1,0,5,1,0,1
6315,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,16.4,0,case_studies,aortic disorders,None,1,0,4,1,0,1
6316,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,49.7,0,case_studies,venuous disease,None,0,0,4,2,0,0
6317,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,24.4,0,case_studies,lower extremity arterial disease,None,0,0,5,5,0,0
6318,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,45,0,racs,aortic disorders,None,0,0,4,3,0,0
6319,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,416,0,case_studies,aortic disorders,None,1,0,4,1,0,1
6320,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,46.5,1,case_studies,venuous disease,None,1,0,5,1,0,1
6321,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,82,0,prep,venuous disease,None,1,0,4,1,0,1
6322,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,25.2,0,case_studies,lower extremity arterial disease,None,0,0,7,3,0,0
6323,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,427,0,case_studies,lower extremity arterial disease,None,0,0,4,4,0,0
6324,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,386,0,apdvs,lower extremity arterial disease,None,1,1,5,1,1,1
6325,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,15.6,1,case_studies,lower extremity arterial disease,None,1,0,5,1,0,1
6326,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,17.4,1,case_studies,lower extremity arterial disease,None,1,0,8,1,0,1
6327,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,42.1,1,case_studies,aortic disorders,None,0,0,4,1,0,1
6328,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,61,0,racs,aortic disorders,None,0,0,4,2,0,0
6329,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,56.9,1,case_studies,venuous disease,None,1,0,5,1,0,1
6330,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,18.5,0,case_studies,lower extremity arterial disease,None,1,0,5,2,0,0
6331,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,443,0,case_studies,venuous disease,None,0,0,5,1,0,1
6332,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,18.8,1,case_studies,lower extremity arterial disease,None,1,0,4,1,0,1
6333,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,44.5,0,case_studies,lower extremity arterial disease,None,0,0,4,4,0,0
6334,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,34.4,0,case_studies,carotid disorders,None,1,1,4,1,0,1
6335,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,57.4,0,case_studies,venuous disease,None,0,0,3,2,0,0
6336,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,47.7,0,case_studies,venuous disease,None,1,0,4,1,0,1
6337,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,46.9,1,case_studies,venuous disease,None,0,0,5,1,0,1
6338,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,376,1,apdvs,aortic disorders,None,0,0,5,1,1,1
6339,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,78,0,prep,venuous disease,None,1,1,4,1,0,1
6340,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,421,0,case_studies,aortic disorders,None,0,0,5,3,0,0
6341,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,21.2,1,case_studies,lower extremity arterial disease,None,0,0,4,1,0,1
6342,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,426,1,case_studies,lower extremity arterial disease,None,0,0,4,1,0,1
6343,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,54.6,0,case_studies,venuous disease,None,1,0,4,2,0,0
6344,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,46,0,racs,other,None,0,0,4,4,0,0
6345,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,415,0,case_studies,aortic disorders,None,0,0,5,1,0,1
6346,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,36.4,1,case_studies,carotid disorders,None,0,1,3,1,0,1
6347,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,20,0,racs,other,None,0,0,4,2,0,0
6348,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,50.ten,0,case_studies,venuous disease,None,0,1,5,1,0,1
6349,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,27.3,0,case_studies,lower extremity arterial disease,None,0,0,4,3,0,0
6350,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,40.3,1,case_studies,venuous disease,None,1,0,5,1,0,1
6351,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,401,0,apdvs,endovascular surgery,None,0,1,5,1,1,1
6352,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,377,0,apdvs,carotid disorders,None,1,0,5,1,1,1
6353,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,22.5,1,case_studies,lower extremity arterial disease,None,0,0,3,1,0,1
6354,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,54.4.,0,case_studies,venuous disease,None,1,0,4,2,0,0
6355,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,32.3,1,case_studies,aortic disorders,None,0,0,5,1,0,1
6356,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,46.1,1,case_studies,other,None,1,0,4,1,0,1
6357,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,44.1,1,case_studies,venuous disease,None,0,0,3,1,0,1
6358,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,431,0,case_studies,aortic disorders,None,0,0,5,3,0,0
6359,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,26,1,racs,other,None,0,0,4,3,0,0
6360,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,405,1,apdvs,endovascular surgery,None,0,0,5,1,1,1
6361,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,34.1,1,case_studies,carotid disorders,None,1,0,5,1,0,1
6362,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,43.ten,0,case_studies,venuous disease,None,1,0,5,1,0,1
6363,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,70,0,abvm,lower extremity arterial disease,None,0,0,4,1,0,1
6364,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,32.1,1,case_studies,aortic disorders,None,1,0,5,1,0,1
6365,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,399,1,apdvs,aortic disorders,None,0,0,4,1,1,1
6366,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,38.2,0,case_studies,venuous disease,None,0,0,8,7,0,0
6367,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,51,1,racs,aortic disorders,None,0,0,4,4,0,0
6368,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,44,0,racs,lower extremity arterial disease,None,0,0,4,2,0,0
6369,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,52.6,0,case_studies,venuous disease,None,1,0,4,2,0,0
6370,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,43.7,0,case_studies,venuous disease,None,1,0,5,1,0,1
6371,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,23.1,0,case_studies,lower extremity arterial disease,None,0,0,4,4,0,0
6372,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,30.4,0,case_studies,aortic disorders,None,0,1,5,2,0,0
6373,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,41.7,1,case_studies,aortic disorders,None,1,0,3,1,0,1
6374,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,48,0,racs,other,None,0,0,4,2,0,0
6375,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,10b,1,apdvs,lower extremity arterial disease, sq,1,0,4,1,1,1
6376,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,32.6,0,case_studies,aortic disorders,None,0,0,5,1,0,1
6377,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,36.2,1,case_studies,carotid disorders,None,0,0,5,2,0,0
6378,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,387,1,apdvs,lower extremity arterial disease,None,0,0,4,1,1,1
6379,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,40,0,racs,venuous disease,None,0,0,5,1,0,1
6380,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,33.2,0,case_studies,venuous disease,None,0,0,5,2,0,0
6381,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,49,0,racs,other,None,0,0,4,2,0,0
6382,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,31.1,0,case_studies,aortic disorders,None,1,0,4,2,0,0
6383,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,17.3,0,case_studies,lower extremity arterial disease,None,1,0,5,1,0,1
6384,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,1a,0,apdvs,carotid disorders, lq,1,0,5,1,1,1
6385,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,27.2,1,case_studies,other,None,0,1,4,1,0,1
6386,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,18.1,0,case_studies,lower extremity arterial disease,None,1,0,5,4,0,0
6387,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,55.1,0,case_studies,aortic disorders,None,1,0,4,1,0,1
6388,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,34.3,1,case_studies,carotid disorders,None,1,0,4,1,0,1
6389,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,435,0,case_studies,aortic disorders,None,0,0,5,2,0,0
6390,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,71,0,abvm,aortic disorders,None,0,0,4,1,0,1
6391,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,383,1,apdvs,lower extremity arterial disease,None,1,0,4,1,1,1
6392,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,16.7,0,case_studies,aortic disorders,None,0,1,5,2,0,0
6393,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,24,0,racs,venuous disease,None,0,0,4,3,0,0
6394,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,50.3,1,case_studies,venuous disease,None,1,0,5,1,0,1
6395,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,27.6,0,case_studies,lower extremity arterial disease,None,1,1,6,5,0,0
6396,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,429,0,case_studies,lower extremity arterial disease,None,0,0,4,3,0,0
6397,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,417,0,case_studies,aortic disorders,None,0,0,4,4,0,0
6398,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,408,0,case_studies,aortic disorders,None,0,0,4,1,0,1
6399,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,47.6,0,case_studies,venuous disease,None,1,0,4,1,0,1
6400,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,48.5,0,case_studies,venuous disease,None,0,0,4,2,0,0
6401,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,50.1,1,case_studies,venuous disease,None,0,1,5,1,0,1
6402,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,79,1,prep,venuous disease,None,1,0,4,1,0,1
6403,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,76,1,prep,lower extremity arterial disease,None,1,0,4,1,0,1
6404,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,46.2,1,case_studies,venuous disease,None,1,0,4,1,0,1
6405,johnsnowlabs/JSL-MedPhi2-2.7B,RAG_100,45.6,1,case_studies,lower extremity arterial disease,None,0,0,5,1,0,1
